Datetime,Prévision J-1,Prévision J,Consommation
2025-01-01 15:00:00,55800.0,56400.0,56304.0
2025-01-01 15:15:00,55800.0,56400.0,56335.0
2025-01-01 15:30:00,55200.0,55700.0,55955.0
2025-01-01 15:45:00,55200.0,55700.0,55498.0
2025-01-01 16:00:00,54600.0,55200.0,55227.0
2025-01-01 16:15:00,54600.0,55200.0,55272.0
2025-01-01 16:30:00,54800.0,55400.0,55418.0
2025-01-01 16:45:00,54800.0,55400.0,55701.0
2025-01-01 17:00:00,55900.0,56500.0,56061.0
2025-01-01 17:15:00,55900.0,56500.0,57011.0
2025-01-01 17:30:00,58200.0,58700.0,58141.0
2025-01-01 17:45:00,58200.0,58700.0,59309.0
2025-01-01 18:00:00,59900.0,60400.0,60251.0
2025-01-01 18:15:00,59900.0,60400.0,61026.0
2025-01-01 18:30:00,61300.0,61700.0,61574.0
2025-01-01 18:45:00,61300.0,61700.0,62175.0
2025-01-01 19:00:00,62500.0,62800.0,62695.0
2025-01-01 19:15:00,62500.0,62800.0,63155.0
2025-01-01 19:30:00,62200.0,62700.0,63189.0
2025-01-01 19:45:00,62200.0,62700.0,62931.0
2025-01-01 20:00:00,61400.0,62000.0,62520.0
2025-01-01 20:15:00,61400.0,62000.0,62029.0
2025-01-01 20:30:00,60200.0,61000.0,61367.0
2025-01-01 20:45:00,60200.0,61000.0,60746.0
2025-01-01 21:00:00,59300.0,60200.0,60157.0
2025-01-01 21:15:00,59300.0,60200.0,59910.0
2025-01-01 21:30:00,58100.0,59200.0,59323.0
2025-01-01 21:45:00,58100.0,59200.0,58839.0
2025-01-01 22:00:00,57200.0,58400.0,58242.0
2025-01-01 22:15:00,57200.0,58400.0,59418.0
2025-01-01 22:30:00,58400.0,59800.0,59298.0
2025-01-01 22:45:00,58400.0,59800.0,60780.0
2025-01-01 23:00:00,60000.0,61500.0,60495.0
2025-01-01 23:15:00,60000.0,61500.0,60263.0
2025-01-01 23:30:00,59200.0,61200.0,59388.0
2025-01-01 23:45:00,59200.0,61200.0,59262.0
2025-01-02 00:00:00,59394.0,58533.0,59136.0
2025-01-02 00:15:00,58788.0,59867.0,59004.0
2025-01-02 00:30:00,58300.0,57200.0,58067.0
2025-01-02 00:45:00,58300.0,57200.0,56493.0
2025-01-02 01:00:00,56600.0,55100.0,55366.0
2025-01-02 01:15:00,56600.0,55100.0,55660.0
2025-01-02 01:30:00,57100.0,55200.0,55179.0
2025-01-02 01:45:00,57100.0,55200.0,55073.0
2025-01-02 02:00:00,57000.0,55200.0,54515.0
2025-01-02 02:15:00,57000.0,55200.0,54875.0
2025-01-02 02:30:00,55800.0,53900.0,54310.0
2025-01-02 02:45:00,55800.0,53900.0,53781.0
2025-01-02 03:00:00,54400.0,52500.0,52954.0
2025-01-02 03:15:00,54400.0,52500.0,52859.0
2025-01-02 03:30:00,53600.0,52100.0,52352.0
2025-01-02 03:45:00,53600.0,52100.0,51944.0
2025-01-02 04:00:00,53000.0,51300.0,51465.0
2025-01-02 04:15:00,53000.0,51300.0,51549.0
2025-01-02 04:30:00,53000.0,51400.0,51384.0
2025-01-02 04:45:00,53000.0,51400.0,51388.0
2025-01-02 05:00:00,53800.0,51900.0,51440.0
2025-01-02 05:15:00,53800.0,51900.0,52617.0
2025-01-02 05:30:00,55200.0,53300.0,52955.0
2025-01-02 05:45:00,55200.0,53300.0,53485.0
2025-01-02 06:00:00,56600.0,54600.0,53952.0
2025-01-02 06:15:00,56600.0,54600.0,55573.0
2025-01-02 06:30:00,58900.0,57100.0,56233.0
2025-01-02 06:45:00,58900.0,57100.0,57017.0
2025-01-02 07:00:00,60600.0,58200.0,57776.0
2025-01-02 07:15:00,60600.0,58200.0,58846.0
2025-01-02 07:30:00,62700.0,60100.0,59651.0
2025-01-02 07:45:00,62700.0,60100.0,60350.0
2025-01-02 08:00:00,64600.0,61600.0,61166.0
2025-01-02 08:15:00,64600.0,61600.0,61769.0
2025-01-02 08:30:00,65700.0,62700.0,62324.0
2025-01-02 08:45:00,65700.0,62700.0,62902.0
2025-01-02 09:00:00,66500.0,63400.0,63295.0
2025-01-02 09:15:00,66500.0,63400.0,63787.0
2025-01-02 09:30:00,67900.0,64900.0,64477.0
2025-01-02 09:45:00,67900.0,64900.0,64925.0
2025-01-02 10:00:00,68600.0,65400.0,65244.0
2025-01-02 10:15:00,68600.0,65400.0,65831.0
2025-01-02 10:30:00,69300.0,66200.0,66110.0
2025-01-02 10:45:00,69300.0,66200.0,66209.0
2025-01-02 11:00:00,69800.0,66500.0,66282.0
2025-01-02 11:15:00,69800.0,66500.0,66672.0
2025-01-02 11:30:00,70500.0,66800.0,66903.0
2025-01-02 11:45:00,70500.0,66800.0,67020.0
2025-01-02 12:00:00,71700.0,68300.0,67587.0
2025-01-02 12:15:00,71700.0,68300.0,68126.0
2025-01-02 12:30:00,71400.0,68000.0,68326.0
2025-01-02 12:45:00,71400.0,68000.0,69248.0
2025-01-02 13:00:00,72000.0,69400.0,68798.0
2025-01-02 13:15:00,72000.0,69400.0,68310.0
2025-01-02 13:30:00,69800.0,67500.0,67695.0
2025-01-02 13:45:00,69800.0,67500.0,67140.0
2025-01-02 14:00:00,69100.0,66700.0,66538.0
2025-01-02 14:15:00,69100.0,66700.0,66404.0
2025-01-02 14:30:00,68600.0,65700.0,65947.0
2025-01-02 14:45:00,68600.0,65700.0,65582.0
2025-01-02 15:00:00,67600.0,64800.0,65035.0
2025-01-02 15:15:00,67600.0,64800.0,64819.0
2025-01-02 15:30:00,67000.0,64000.0,64326.0
2025-01-02 15:45:00,67000.0,64000.0,63990.0
2025-01-02 16:00:00,66500.0,63600.0,63657.0
2025-01-02 16:15:00,66500.0,63600.0,63442.0
2025-01-02 16:30:00,66300.0,63400.0,63321.0
2025-01-02 16:45:00,66300.0,63400.0,63473.0
2025-01-02 17:00:00,66800.0,63600.0,63537.0
2025-01-02 17:15:00,66800.0,63600.0,64173.0
2025-01-02 17:30:00,69000.0,65200.0,64819.0
2025-01-02 17:45:00,69000.0,65200.0,65750.0
2025-01-02 18:00:00,70300.0,66600.0,66487.0
2025-01-02 18:15:00,70300.0,66600.0,67070.0
2025-01-02 18:30:00,71400.0,67900.0,67662.0
2025-01-02 18:45:00,71400.0,67900.0,68281.0
2025-01-02 19:00:00,72400.0,69000.0,68906.0
2025-01-02 19:15:00,72400.0,69000.0,68992.0
2025-01-02 19:30:00,71800.0,68400.0,68766.0
2025-01-02 19:45:00,71800.0,68400.0,68200.0
2025-01-02 20:00:00,69900.0,66400.0,67532.0
2025-01-02 20:15:00,69900.0,66400.0,66660.0
2025-01-02 20:30:00,67900.0,64400.0,65572.0
2025-01-02 20:45:00,67900.0,64400.0,64741.0
2025-01-02 21:00:00,66200.0,62700.0,64015.0
2025-01-02 21:15:00,66200.0,62700.0,63436.0
2025-01-02 21:30:00,64700.0,61100.0,62607.0
2025-01-02 21:45:00,64700.0,61100.0,61978.0
2025-01-02 22:00:00,63500.0,59900.0,61273.0
2025-01-02 22:15:00,63500.0,59900.0,62361.0
2025-01-02 22:30:00,65000.0,61300.0,62341.0
2025-01-02 22:45:00,65000.0,61300.0,63838.0
2025-01-02 23:00:00,66700.0,63000.0,63623.0
2025-01-02 23:15:00,66700.0,63000.0,63432.0
2025-01-02 23:30:00,66200.0,62500.0,62878.0
2025-01-02 23:45:00,66200.0,62500.0,62696.0
2025-01-03 00:00:00,63848.0,61167.0,62514.0
2025-01-03 00:15:00,63197.0,61833.0,62122.0
2025-01-03 00:30:00,60000.0,60500.0,61148.0
2025-01-03 00:45:00,60000.0,60500.0,59748.0
2025-01-03 01:00:00,58000.0,58400.0,58683.0
2025-01-03 01:15:00,58000.0,58400.0,58948.0
2025-01-03 01:30:00,58400.0,59200.0,58423.0
2025-01-03 01:45:00,58400.0,59200.0,58455.0
2025-01-03 02:00:00,58300.0,58600.0,57877.0
2025-01-03 02:15:00,58300.0,58600.0,58165.0
2025-01-03 02:30:00,57300.0,57200.0,57559.0
2025-01-03 02:45:00,57300.0,57200.0,56994.0
2025-01-03 03:00:00,56000.0,56000.0,56252.0
2025-01-03 03:15:00,56000.0,56000.0,56027.0
2025-01-03 03:30:00,55600.0,55400.0,55550.0
2025-01-03 03:45:00,55600.0,55400.0,55196.0
2025-01-03 04:00:00,55000.0,54500.0,54715.0
2025-01-03 04:15:00,55000.0,54500.0,54912.0
2025-01-03 04:30:00,55000.0,54600.0,54760.0
2025-01-03 04:45:00,55000.0,54600.0,54774.0
2025-01-03 05:00:00,56300.0,55200.0,54860.0
2025-01-03 05:15:00,56300.0,55200.0,56024.0
2025-01-03 05:30:00,57600.0,56600.0,56308.0
2025-01-03 05:45:00,57600.0,56600.0,56920.0
2025-01-03 06:00:00,59200.0,58000.0,57348.0
2025-01-03 06:15:00,59200.0,58000.0,58974.0
2025-01-03 06:30:00,61600.0,60300.0,59952.0
2025-01-03 06:45:00,61600.0,60300.0,60700.0
2025-01-03 07:00:00,63600.0,61900.0,61447.0
2025-01-03 07:15:00,63600.0,61900.0,62738.0
2025-01-03 07:30:00,65700.0,64200.0,63612.0
2025-01-03 07:45:00,65700.0,64200.0,64348.0
2025-01-03 08:00:00,67900.0,65800.0,65369.0
2025-01-03 08:15:00,67900.0,65800.0,66171.0
2025-01-03 08:30:00,69000.0,67300.0,66915.0
2025-01-03 08:45:00,69000.0,67300.0,67491.0
2025-01-03 09:00:00,69800.0,68100.0,67947.0
2025-01-03 09:15:00,69800.0,68100.0,68342.0
2025-01-03 09:30:00,71000.0,69400.0,68997.0
2025-01-03 09:45:00,71000.0,69400.0,69325.0
2025-01-03 10:00:00,71600.0,69600.0,69404.0
2025-01-03 10:15:00,71600.0,69600.0,69689.0
2025-01-03 10:30:00,72200.0,70100.0,70021.0
2025-01-03 10:45:00,72200.0,70100.0,69980.0
2025-01-03 11:00:00,72000.0,69800.0,69892.0
2025-01-03 11:15:00,72000.0,69800.0,70144.0
2025-01-03 11:30:00,72400.0,69900.0,70015.0
2025-01-03 11:45:00,72400.0,69900.0,70036.0
2025-01-03 12:00:00,73000.0,70500.0,70194.0
2025-01-03 12:15:00,73000.0,70500.0,70376.0
2025-01-03 12:30:00,72700.0,70000.0,70240.0
2025-01-03 12:45:00,72700.0,70000.0,71094.0
2025-01-03 13:00:00,73800.0,71300.0,70546.0
2025-01-03 13:15:00,73800.0,71300.0,69643.0
2025-01-03 13:30:00,71100.0,68200.0,68546.0
2025-01-03 13:45:00,71100.0,68200.0,68032.0
2025-01-03 14:00:00,70100.0,67400.0,67345.0
2025-01-03 14:15:00,70100.0,67400.0,67030.0
2025-01-03 14:30:00,69600.0,65900.0,66237.0
2025-01-03 14:45:00,69600.0,65900.0,65638.0
2025-01-03 15:00:00,68100.0,65000.0,65166.0
2025-01-03 15:15:00,68100.0,65000.0,64927.0
2025-01-03 15:30:00,67500.0,64400.0,64550.0
2025-01-03 15:45:00,67500.0,64400.0,64317.0
2025-01-03 16:00:00,67000.0,63700.0,63928.0
2025-01-03 16:15:00,67000.0,63700.0,64054.0
2025-01-03 16:30:00,66800.0,64300.0,64235.0
2025-01-03 16:45:00,66800.0,64300.0,64596.0
2025-01-03 17:00:00,68200.0,65800.0,65094.0
2025-01-03 17:15:00,68200.0,65800.0,66113.0
2025-01-03 17:30:00,70600.0,68200.0,67125.0
2025-01-03 17:45:00,70600.0,68200.0,68529.0
2025-01-03 18:00:00,72600.0,70300.0,69616.0
2025-01-03 18:15:00,72600.0,70300.0,70561.0
2025-01-03 18:30:00,74000.0,71700.0,71322.0
2025-01-03 18:45:00,74000.0,71700.0,71856.0
2025-01-03 19:00:00,74900.0,72500.0,72466.0
2025-01-03 19:15:00,74900.0,72500.0,72524.0
2025-01-03 19:30:00,74000.0,71900.0,72204.0
2025-01-03 19:45:00,74000.0,71900.0,71847.0
2025-01-03 20:00:00,72400.0,70500.0,71175.0
2025-01-03 20:15:00,72400.0,70500.0,70266.0
2025-01-03 20:30:00,71200.0,69000.0,69379.0
2025-01-03 20:45:00,71200.0,69000.0,68620.0
2025-01-03 21:00:00,68800.0,67100.0,67921.0
2025-01-03 21:15:00,68800.0,67100.0,67590.0
2025-01-03 21:30:00,67500.0,66300.0,66965.0
2025-01-03 21:45:00,67500.0,66300.0,66454.0
2025-01-03 22:00:00,66200.0,65500.0,65880.0
2025-01-03 22:15:00,66200.0,65500.0,66988.0
2025-01-03 22:30:00,67400.0,66400.0,66889.0
2025-01-03 22:45:00,67400.0,66400.0,68472.0
2025-01-03 23:00:00,69200.0,67800.0,68404.0
2025-01-03 23:15:00,69200.0,67800.0,68264.0
2025-01-03 23:30:00,68300.0,67200.0,67662.0
2025-01-03 23:45:00,68300.0,67200.0,67508.0
2025-01-04 00:00:00,61572.0,66267.0,67355.0
2025-01-04 00:15:00,60943.0,66733.0,67284.0
2025-01-04 00:30:00,64500.0,65800.0,66483.0
2025-01-04 00:45:00,64500.0,65800.0,65224.0
2025-01-04 01:00:00,62300.0,63800.0,64109.0
2025-01-04 01:15:00,62300.0,63800.0,64182.0
2025-01-04 01:30:00,62600.0,64400.0,63677.0
2025-01-04 01:45:00,62600.0,64400.0,63652.0
2025-01-04 02:00:00,62200.0,63700.0,62960.0
2025-01-04 02:15:00,62200.0,63700.0,63144.0
2025-01-04 02:30:00,61000.0,61500.0,62160.0
2025-01-04 02:45:00,61000.0,61500.0,61306.0
2025-01-04 03:00:00,59400.0,60100.0,60506.0
2025-01-04 03:15:00,59400.0,60100.0,60222.0
2025-01-04 03:30:00,58200.0,59500.0,59714.0
2025-01-04 03:45:00,58200.0,59500.0,59888.0
2025-01-04 04:00:00,57400.0,59400.0,59589.0
2025-01-04 04:15:00,57400.0,59400.0,59510.0
2025-01-04 04:30:00,57200.0,59100.0,59216.0
2025-01-04 04:45:00,57200.0,59100.0,59120.0
2025-01-04 05:00:00,57100.0,58900.0,59049.0
2025-01-04 05:15:00,57100.0,58900.0,59535.0
2025-01-04 05:30:00,58300.0,59600.0,59659.0
2025-01-04 05:45:00,58300.0,59600.0,59902.0
2025-01-04 06:00:00,58900.0,60100.0,59922.0
2025-01-04 06:15:00,58900.0,60100.0,60607.0
2025-01-04 06:30:00,60300.0,61100.0,60919.0
2025-01-04 06:45:00,60300.0,61100.0,61297.0
2025-01-04 07:00:00,61500.0,62000.0,61689.0
2025-01-04 07:15:00,61500.0,62000.0,62445.0
2025-01-04 07:30:00,62700.0,63200.0,62975.0
2025-01-04 07:45:00,62700.0,63200.0,63440.0
2025-01-04 08:00:00,64200.0,64300.0,64076.0
2025-01-04 08:15:00,64200.0,64300.0,64531.0
2025-01-04 08:30:00,65300.0,65100.0,65037.0
2025-01-04 08:45:00,65300.0,65100.0,65500.0
2025-01-04 09:00:00,66300.0,66400.0,65944.0
2025-01-04 09:15:00,66300.0,66400.0,66642.0
2025-01-04 09:30:00,68000.0,67300.0,67210.0
2025-01-04 09:45:00,68000.0,67300.0,67669.0
2025-01-04 10:00:00,68600.0,68400.0,68217.0
2025-01-04 10:15:00,68600.0,68400.0,68779.0
2025-01-04 10:30:00,69200.0,69300.0,69143.0
2025-01-04 10:45:00,69200.0,69300.0,69409.0
2025-01-04 11:00:00,69400.0,69800.0,69624.0
2025-01-04 11:15:00,69400.0,69800.0,69794.0
2025-01-04 11:30:00,69200.0,69700.0,69760.0
2025-01-04 11:45:00,69200.0,69700.0,69796.0
2025-01-04 12:00:00,70300.0,71000.0,70019.0
2025-01-04 12:15:00,70300.0,71000.0,70621.0
2025-01-04 12:30:00,69800.0,70400.0,70714.0
2025-01-04 12:45:00,69800.0,70400.0,71585.0
2025-01-04 13:00:00,71100.0,71800.0,71155.0
2025-01-04 13:15:00,71100.0,71800.0,70501.0
2025-01-04 13:30:00,68400.0,68800.0,69516.0
2025-01-04 13:45:00,68400.0,68800.0,68672.0
2025-01-04 14:00:00,67200.0,67800.0,68073.0
2025-01-04 14:15:00,67200.0,67800.0,67715.0
2025-01-04 14:30:00,66600.0,66900.0,67257.0
2025-01-04 14:45:00,66600.0,66900.0,66847.0
2025-01-04 15:00:00,65500.0,66400.0,66553.0
2025-01-04 15:15:00,65500.0,66400.0,66297.0
2025-01-04 15:30:00,64800.0,65700.0,65967.0
2025-01-04 15:45:00,64800.0,65700.0,65573.0
2025-01-04 16:00:00,64000.0,64900.0,65145.0
2025-01-04 16:15:00,64000.0,64900.0,64918.0
2025-01-04 16:30:00,64000.0,64700.0,64785.0
2025-01-04 16:45:00,64000.0,64700.0,64796.0
2025-01-04 17:00:00,64600.0,65200.0,64991.0
2025-01-04 17:15:00,64600.0,65200.0,65405.0
2025-01-04 17:30:00,66600.0,66700.0,66002.0
2025-01-04 17:45:00,66600.0,66700.0,67079.0
2025-01-04 18:00:00,68500.0,68000.0,67759.0
2025-01-04 18:15:00,68500.0,68000.0,68281.0
2025-01-04 18:30:00,69500.0,68800.0,68758.0
2025-01-04 18:45:00,69500.0,68800.0,69172.0
2025-01-04 19:00:00,70300.0,69800.0,69555.0
2025-01-04 19:15:00,70300.0,69800.0,69379.0
2025-01-04 19:30:00,69500.0,68900.0,69099.0
2025-01-04 19:45:00,69500.0,68900.0,68672.0
2025-01-04 20:00:00,68000.0,67500.0,68041.0
2025-01-04 20:15:00,68000.0,67500.0,67066.0
2025-01-04 20:30:00,66300.0,65900.0,66146.0
2025-01-04 20:45:00,66300.0,65900.0,65270.0
2025-01-04 21:00:00,64800.0,64500.0,64634.0
2025-01-04 21:15:00,64800.0,64500.0,64036.0
2025-01-04 21:30:00,63200.0,63000.0,63136.0
2025-01-04 21:45:00,63200.0,63000.0,62831.0
2025-01-04 22:00:00,62600.0,62500.0,62235.0
2025-01-04 22:15:00,62600.0,62500.0,63290.0
2025-01-04 22:30:00,63400.0,63600.0,63108.0
2025-01-04 22:45:00,63400.0,63600.0,64415.0
2025-01-04 23:00:00,65000.0,65500.0,64202.0
2025-01-04 23:15:00,65000.0,65500.0,63935.0
2025-01-04 23:30:00,63800.0,64600.0,63248.0
2025-01-04 23:45:00,63800.0,64600.0,63078.0
2025-01-05 00:00:00,53257.0,62133.0,62908.0
2025-01-05 00:15:00,52713.0,63367.0,62822.0
2025-01-05 00:30:00,62200.0,60900.0,61979.0
2025-01-05 00:45:00,62200.0,60900.0,60486.0
2025-01-05 01:00:00,59900.0,59000.0,59258.0
2025-01-05 01:15:00,59900.0,59000.0,59447.0
2025-01-05 01:30:00,60200.0,58600.0,58698.0
2025-01-05 01:45:00,60200.0,58600.0,58452.0
2025-01-05 02:00:00,59600.0,57900.0,57578.0
2025-01-05 02:15:00,59600.0,57900.0,57699.0
2025-01-05 02:30:00,57800.0,56200.0,56681.0
2025-01-05 02:45:00,57800.0,56200.0,55747.0
2025-01-05 03:00:00,55900.0,54400.0,54625.0
2025-01-05 03:15:00,55900.0,54400.0,54055.0
2025-01-05 03:30:00,54700.0,53000.0,53367.0
2025-01-05 03:45:00,54700.0,53000.0,52753.0
2025-01-05 04:00:00,53500.0,52100.0,52158.0
2025-01-05 04:15:00,53500.0,52100.0,51892.0
2025-01-05 04:30:00,52800.0,51200.0,51409.0
2025-01-05 04:45:00,52800.0,51200.0,51083.0
2025-01-05 05:00:00,52300.0,50600.0,50707.0
2025-01-05 05:15:00,52300.0,50600.0,51171.0
2025-01-05 05:30:00,52800.0,50900.0,50976.0
2025-01-05 05:45:00,52800.0,50900.0,50905.0
2025-01-05 06:00:00,52900.0,51000.0,50805.0
2025-01-05 06:15:00,52900.0,51000.0,51259.0
2025-01-05 06:30:00,53500.0,51100.0,51186.0
2025-01-05 06:45:00,53500.0,51100.0,51263.0
2025-01-05 07:00:00,54100.0,51600.0,51274.0
2025-01-05 07:15:00,54100.0,51600.0,51427.0
2025-01-05 07:30:00,54600.0,51800.0,51700.0
2025-01-05 07:45:00,54600.0,51800.0,51971.0
2025-01-05 08:00:00,55500.0,52400.0,52191.0
2025-01-05 08:15:00,55500.0,52400.0,52554.0
2025-01-05 08:30:00,55800.0,53000.0,52836.0
2025-01-05 08:45:00,55800.0,53000.0,53131.0
2025-01-05 09:00:00,56600.0,53800.0,53509.0
2025-01-05 09:15:00,56600.0,53800.0,54210.0
2025-01-05 09:30:00,57800.0,55100.0,54865.0
2025-01-05 09:45:00,57800.0,55100.0,55302.0
2025-01-05 10:00:00,58500.0,56500.0,55966.0
2025-01-05 10:15:00,58500.0,56500.0,56672.0
2025-01-05 10:30:00,59500.0,57300.0,57195.0
2025-01-05 10:45:00,59500.0,57300.0,57536.0
2025-01-05 11:00:00,60000.0,57900.0,57955.0
2025-01-05 11:15:00,60000.0,57900.0,58239.0
2025-01-05 11:30:00,60500.0,58700.0,58576.0
2025-01-05 11:45:00,60500.0,58700.0,59132.0
2025-01-05 12:00:00,61700.0,60900.0,59622.0
2025-01-05 12:15:00,61700.0,60900.0,60608.0
2025-01-05 12:30:00,61200.0,60200.0,60529.0
2025-01-05 12:45:00,61200.0,60200.0,61196.0
2025-01-05 13:00:00,63200.0,61500.0,60730.0
2025-01-05 13:15:00,63200.0,61500.0,60099.0
2025-01-05 13:30:00,60400.0,58200.0,58842.0
2025-01-05 13:45:00,60400.0,58200.0,57990.0
2025-01-05 14:00:00,58900.0,57100.0,57356.0
2025-01-05 14:15:00,58900.0,57100.0,56854.0
2025-01-05 14:30:00,58000.0,55900.0,56145.0
2025-01-05 14:45:00,58000.0,55900.0,55611.0
2025-01-05 15:00:00,56600.0,54600.0,54860.0
2025-01-05 15:15:00,56600.0,54600.0,54679.0
2025-01-05 15:30:00,55900.0,54300.0,54435.0
2025-01-05 15:45:00,55900.0,54300.0,54111.0
2025-01-05 16:00:00,55000.0,53800.0,53733.0
2025-01-05 16:15:00,55000.0,53800.0,53889.0
2025-01-05 16:30:00,54900.0,53800.0,53777.0
2025-01-05 16:45:00,54900.0,53800.0,53771.0
2025-01-05 17:00:00,55300.0,54000.0,53899.0
2025-01-05 17:15:00,55300.0,54000.0,54439.0
2025-01-05 17:30:00,57400.0,56200.0,55370.0
2025-01-05 17:45:00,57400.0,56200.0,56419.0
2025-01-05 18:00:00,59900.0,57800.0,57314.0
2025-01-05 18:15:00,59900.0,57800.0,58314.0
2025-01-05 18:30:00,61500.0,59600.0,59033.0
2025-01-05 18:45:00,61500.0,59600.0,59798.0
2025-01-05 19:00:00,63200.0,60700.0,60415.0
2025-01-05 19:15:00,63200.0,60700.0,60806.0
2025-01-05 19:30:00,62800.0,60600.0,60787.0
2025-01-05 19:45:00,62800.0,60600.0,60356.0
2025-01-05 20:00:00,61500.0,59200.0,59858.0
2025-01-05 20:15:00,61500.0,59200.0,59102.0
2025-01-05 20:30:00,60000.0,57656.0,58214.0
2025-01-05 20:45:00,60000.0,57656.0,57507.0
2025-01-05 21:00:00,58800.0,56442.0,56868.0
2025-01-05 21:15:00,58800.0,56442.0,56569.0
2025-01-05 21:30:00,57400.0,55304.0,55919.0
2025-01-05 21:45:00,57400.0,55304.0,55480.0
2025-01-05 22:00:00,56000.0,54514.0,54683.0
2025-01-05 22:15:00,56000.0,54514.0,55573.0
2025-01-05 22:30:00,56700.0,55142.0,55244.0
2025-01-05 22:45:00,56700.0,55142.0,56538.0
2025-01-05 23:00:00,59000.0,56729.0,56147.0
2025-01-05 23:15:00,59000.0,56729.0,56002.0
2025-01-05 23:30:00,58000.0,55829.0,55264.0
2025-01-05 23:45:00,58000.0,55829.0,55093.0
2025-01-06 00:00:00,56127.0,54143.0,54922.0
2025-01-06 00:15:00,55555.0,54986.0,54947.0
2025-01-06 00:30:00,53800.0,53300.0,53916.0
2025-01-06 00:45:00,53800.0,53300.0,52667.0
2025-01-06 01:00:00,51600.0,51400.0,51532.0
2025-01-06 01:15:00,51600.0,51400.0,51695.0
2025-01-06 01:30:00,51800.0,51300.0,51048.0
2025-01-06 01:45:00,51800.0,51300.0,51033.0
2025-01-06 02:00:00,51700.0,50800.0,50371.0
2025-01-06 02:15:00,51700.0,50800.0,50801.0
2025-01-06 02:30:00,50200.0,49800.0,50098.0
2025-01-06 02:45:00,50200.0,49800.0,49503.0
2025-01-06 03:00:00,48600.0,48600.0,48587.0
2025-01-06 03:15:00,48600.0,48600.0,48382.0
2025-01-06 03:30:00,47300.0,47700.0,47799.0
2025-01-06 03:45:00,47300.0,47700.0,47479.0
2025-01-06 04:00:00,46400.0,47100.0,47116.0
2025-01-06 04:15:00,46400.0,47100.0,47189.0
