Datetime,Prévision J-1,Prévision J,Consommation
2023-02-19 15:15:00,44600.0,45650.0,45815.0
2023-02-19 15:30:00,44100.0,45100.0,45237.0
2023-02-19 15:45:00,43650.0,44650.0,44897.0
2023-02-19 16:00:00,43200.0,44200.0,44476.0
2023-02-19 16:15:00,42700.0,43650.0,43855.0
2023-02-19 16:30:00,42200.0,43100.0,43609.0
2023-02-19 16:45:00,42400.0,43250.0,43569.0
2023-02-19 17:00:00,42600.0,43400.0,43658.0
2023-02-19 17:15:00,43150.0,43950.0,44037.0
2023-02-19 17:30:00,43700.0,44500.0,44726.0
2023-02-19 17:45:00,44950.0,45700.0,45347.0
2023-02-19 18:00:00,46200.0,46900.0,46724.0
2023-02-19 18:15:00,48100.0,48750.0,48057.0
2023-02-19 18:30:00,50000.0,50600.0,50386.0
2023-02-19 18:45:00,51650.0,52250.0,52514.0
2023-02-19 19:00:00,53300.0,53900.0,54029.0
2023-02-19 19:15:00,53650.0,54200.0,54595.0
2023-02-19 19:30:00,54000.0,54500.0,54808.0
2023-02-19 19:45:00,53650.0,54100.0,54664.0
2023-02-19 20:00:00,53300.0,53700.0,54197.0
2023-02-19 20:15:00,52750.0,53150.0,53768.0
2023-02-19 20:30:00,52200.0,52600.0,53112.0
2023-02-19 20:45:00,51750.0,52100.0,52671.0
2023-02-19 21:00:00,51300.0,51600.0,52326.0
2023-02-19 21:15:00,50850.0,51150.0,51934.0
2023-02-19 21:30:00,50400.0,50700.0,51249.0
2023-02-19 21:45:00,50000.0,50250.0,50959.0
2023-02-19 22:00:00,49600.0,49800.0,50553.0
2023-02-19 22:15:00,49800.0,50000.0,51138.0
2023-02-19 22:30:00,50000.0,50200.0,51923.0
2023-02-19 22:45:00,51250.0,51400.0,53695.0
2023-02-19 23:00:00,52500.0,52600.0,53136.0
2023-02-19 23:15:00,52500.0,52600.0,53064.0
2023-02-19 23:30:00,52500.0,52600.0,53000.0
2023-02-19 23:45:00,52000.0,52000.0,53403.0
2023-02-20 00:00:00,51500.0,52800.0,52803.0
2023-02-20 00:15:00,50800.0,52350.0,52948.0
2023-02-20 00:30:00,50100.0,51900.0,51943.0
2023-02-20 00:45:00,49350.0,51100.0,50562.0
2023-02-20 01:00:00,48600.0,50300.0,50261.0
2023-02-20 01:15:00,49050.0,50550.0,51062.0
2023-02-20 01:30:00,49500.0,50800.0,50828.0
2023-02-20 01:45:00,49700.0,50750.0,51105.0
2023-02-20 02:00:00,49900.0,50700.0,50730.0
2023-02-20 02:15:00,49500.0,50750.0,51739.0
2023-02-20 02:30:00,49100.0,50800.0,50855.0
2023-02-20 02:45:00,48450.0,50200.0,50315.0
2023-02-20 03:00:00,47800.0,49600.0,49642.0
2023-02-20 03:15:00,47550.0,49300.0,49536.0
2023-02-20 03:30:00,47300.0,49000.0,49043.0
2023-02-20 03:45:00,47050.0,48750.0,48551.0
2023-02-20 04:00:00,46800.0,48500.0,48493.0
2023-02-20 04:15:00,46850.0,48400.0,48533.0
2023-02-20 04:30:00,46900.0,48300.0,48314.0
2023-02-20 04:45:00,47500.0,48900.0,48545.0
2023-02-20 05:00:00,48100.0,49500.0,49274.0
2023-02-20 05:15:00,49250.0,50350.0,50632.0
2023-02-20 05:30:00,50400.0,51200.0,51103.0
2023-02-20 05:45:00,51600.0,52450.0,52131.0
2023-02-20 06:00:00,52800.0,53700.0,53410.0
2023-02-20 06:15:00,54650.0,55350.0,55427.0
2023-02-20 06:30:00,56500.0,57000.0,56662.0
2023-02-20 06:45:00,57950.0,58250.0,58018.0
2023-02-20 07:00:00,59400.0,59500.0,59518.0
2023-02-20 07:15:00,60700.0,60650.0,60604.0
2023-02-20 07:30:00,62000.0,61800.0,61828.0
2023-02-20 07:45:00,62550.0,62350.0,62194.0
2023-02-20 08:00:00,63100.0,62900.0,62985.0
2023-02-20 08:15:00,63650.0,63350.0,63162.0
2023-02-20 08:30:00,64200.0,63800.0,63816.0
2023-02-20 08:45:00,64400.0,64050.0,64152.0
2023-02-20 09:00:00,64600.0,64300.0,64026.0
2023-02-20 09:15:00,64600.0,64150.0,64225.0
2023-02-20 09:30:00,64600.0,64000.0,64246.0
2023-02-20 09:45:00,64500.0,63850.0,64044.0
2023-02-20 10:00:00,64400.0,63700.0,63725.0
2023-02-20 10:15:00,64000.0,63400.0,63358.0
2023-02-20 10:30:00,63600.0,63100.0,63128.0
2023-02-20 10:45:00,63350.0,62800.0,62816.0
2023-02-20 11:00:00,63100.0,62500.0,62467.0
2023-02-20 11:15:00,62850.0,62250.0,62177.0
2023-02-20 11:30:00,62600.0,62000.0,61954.0
2023-02-20 11:45:00,62450.0,61750.0,61632.0
2023-02-20 12:00:00,62300.0,61500.0,61452.0
2023-02-20 12:15:00,61500.0,60700.0,60911.0
2023-02-20 12:30:00,60700.0,59900.0,59878.0
2023-02-20 12:45:00,59700.0,59150.0,58886.0
2023-02-20 13:00:00,58700.0,58400.0,58367.0
2023-02-20 13:15:00,57750.0,57800.0,57895.0
2023-02-20 13:30:00,56800.0,57200.0,57176.0
2023-02-20 13:45:00,56450.0,56900.0,56562.0
2023-02-20 14:00:00,56100.0,56600.0,56661.0
2023-02-20 14:15:00,55800.0,56300.0,56357.0
2023-02-20 14:30:00,55500.0,56000.0,56098.0
2023-02-20 14:45:00,55150.0,55700.0,55580.0
2023-02-20 15:00:00,54800.0,55400.0,55090.0
2023-02-20 15:15:00,54250.0,54850.0,54868.0
2023-02-20 15:30:00,53700.0,54300.0,53900.0
2023-02-20 15:45:00,53000.0,53650.0,53367.0
2023-02-20 16:00:00,52300.0,53000.0,52761.0
2023-02-20 16:15:00,51900.0,52600.0,52216.0
2023-02-20 16:30:00,51500.0,52200.0,51738.0
2023-02-20 16:45:00,51550.0,52200.0,51409.0
2023-02-20 17:00:00,51600.0,52200.0,51592.0
2023-02-20 17:15:00,52000.0,52600.0,51656.0
2023-02-20 17:30:00,52400.0,53000.0,51993.0
2023-02-20 17:45:00,53550.0,54100.0,52759.0
2023-02-20 18:00:00,54700.0,55200.0,53974.0
2023-02-20 18:15:00,56550.0,57050.0,55419.0
2023-02-20 18:30:00,58400.0,58900.0,57866.0
2023-02-20 18:45:00,60350.0,60800.0,60430.0
2023-02-20 19:00:00,62300.0,62700.0,61938.0
2023-02-20 19:15:00,62200.0,62650.0,62438.0
2023-02-20 19:30:00,62100.0,62600.0,62311.0
2023-02-20 19:45:00,61200.0,61700.0,61592.0
2023-02-20 20:00:00,60300.0,60800.0,61052.0
2023-02-20 20:15:00,59400.0,59900.0,60156.0
2023-02-20 20:30:00,58500.0,59000.0,59050.0
2023-02-20 20:45:00,57400.0,57850.0,58429.0
2023-02-20 21:00:00,56300.0,56700.0,57441.0
2023-02-20 21:15:00,55600.0,56000.0,57226.0
2023-02-20 21:30:00,54900.0,55300.0,56055.0
2023-02-20 21:45:00,54250.0,54650.0,55730.0
2023-02-20 22:00:00,53600.0,54000.0,55543.0
2023-02-20 22:15:00,54050.0,54450.0,55418.0
2023-02-20 22:30:00,54500.0,54900.0,55866.0
2023-02-20 22:45:00,55450.0,55850.0,57633.0
2023-02-20 23:00:00,56400.0,56800.0,57291.0
2023-02-20 23:15:00,56000.0,56500.0,56887.0
2023-02-20 23:30:00,55600.0,56200.0,56449.0
2023-02-20 23:45:00,55450.0,55750.0,56766.0
2023-02-21 00:00:00,55300.0,56100.0,56075.0
2023-02-21 00:15:00,54650.0,55450.0,55880.0
2023-02-21 00:30:00,54000.0,54800.0,54780.0
2023-02-21 00:45:00,53200.0,53900.0,53448.0
2023-02-21 01:00:00,52400.0,53000.0,53068.0
2023-02-21 01:15:00,52900.0,53450.0,53594.0
2023-02-21 01:30:00,53400.0,53900.0,53468.0
2023-02-21 01:45:00,53700.0,54300.0,53919.0
2023-02-21 02:00:00,54000.0,54700.0,53795.0
2023-02-21 02:15:00,53550.0,54050.0,54408.0
2023-02-21 02:30:00,53100.0,53400.0,53400.0
2023-02-21 02:45:00,52550.0,52750.0,52878.0
2023-02-21 03:00:00,52000.0,52100.0,52245.0
2023-02-21 03:15:00,51700.0,51700.0,52048.0
2023-02-21 03:30:00,51400.0,51300.0,51317.0
2023-02-21 03:45:00,51150.0,51150.0,50961.0
2023-02-21 04:00:00,50900.0,51000.0,50977.0
2023-02-21 04:15:00,50800.0,50750.0,50801.0
2023-02-21 04:30:00,50700.0,50500.0,50678.0
2023-02-21 04:45:00,50750.0,51000.0,50609.0
2023-02-21 05:00:00,50800.0,51500.0,51451.0
2023-02-21 05:15:00,51450.0,52250.0,52613.0
2023-02-21 05:30:00,52100.0,53000.0,53090.0
2023-02-21 05:45:00,53050.0,54100.0,53950.0
2023-02-21 06:00:00,54000.0,55200.0,54965.0
2023-02-21 06:15:00,55500.0,56600.0,57081.0
2023-02-21 06:30:00,57000.0,58000.0,57960.0
2023-02-21 06:45:00,58500.0,59550.0,59495.0
2023-02-21 07:00:00,60000.0,61100.0,61112.0
2023-02-21 07:15:00,61250.0,62150.0,62434.0
2023-02-21 07:30:00,62500.0,63200.0,63169.0
2023-02-21 07:45:00,63000.0,63600.0,63450.0
2023-02-21 08:00:00,63500.0,64000.0,63993.0
2023-02-21 08:15:00,63800.0,64600.0,64653.0
2023-02-21 08:30:00,64100.0,65200.0,65221.0
2023-02-21 08:45:00,64200.0,65350.0,65301.0
2023-02-21 09:00:00,64300.0,65500.0,65465.0
2023-02-21 09:15:00,64300.0,65550.0,65549.0
2023-02-21 09:30:00,64300.0,65600.0,65631.0
2023-02-21 09:45:00,64100.0,65350.0,65338.0
2023-02-21 10:00:00,63900.0,65100.0,65119.0
2023-02-21 10:15:00,63500.0,64600.0,64542.0
2023-02-21 10:30:00,63100.0,64100.0,64135.0
2023-02-21 10:45:00,62850.0,63850.0,63835.0
2023-02-21 11:00:00,62600.0,63600.0,63565.0
2023-02-21 11:15:00,62450.0,63150.0,63125.0
2023-02-21 11:30:00,62300.0,62700.0,62745.0
2023-02-21 11:45:00,61950.0,62550.0,62712.0
2023-02-21 12:00:00,61600.0,62400.0,62376.0
2023-02-21 12:15:00,60400.0,61600.0,61511.0
2023-02-21 12:30:00,59200.0,60800.0,60708.0
2023-02-21 12:45:00,58500.0,60050.0,59972.0
2023-02-21 13:00:00,57800.0,59300.0,59216.0
2023-02-21 13:15:00,57150.0,58600.0,58747.0
2023-02-21 13:30:00,56500.0,57900.0,57995.0
2023-02-21 13:45:00,56250.0,57600.0,57795.0
2023-02-21 14:00:00,56000.0,57300.0,57591.0
2023-02-21 14:15:00,55800.0,57050.0,57456.0
2023-02-21 14:30:00,55600.0,56800.0,56710.0
2023-02-21 14:45:00,55300.0,56400.0,56747.0
2023-02-21 15:00:00,55000.0,56000.0,56305.0
2023-02-21 15:15:00,54500.0,55450.0,55782.0
2023-02-21 15:30:00,54000.0,54900.0,55435.0
2023-02-21 15:45:00,53650.0,54500.0,54770.0
2023-02-21 16:00:00,53300.0,54100.0,54276.0
2023-02-21 16:15:00,53050.0,53800.0,54019.0
2023-02-21 16:30:00,52800.0,53500.0,53480.0
2023-02-21 16:45:00,52850.0,53500.0,53441.0
2023-02-21 17:00:00,52900.0,53500.0,53394.0
2023-02-21 17:15:00,53300.0,53800.0,53887.0
2023-02-21 17:30:00,53700.0,54100.0,54027.0
2023-02-21 17:45:00,54850.0,55200.0,54860.0
2023-02-21 18:00:00,56000.0,56300.0,55821.0
2023-02-21 18:15:00,58050.0,58250.0,57191.0
2023-02-21 18:30:00,60100.0,60200.0,59138.0
2023-02-21 18:45:00,61700.0,61750.0,61370.0
2023-02-21 19:00:00,63300.0,63300.0,62936.0
2023-02-21 19:15:00,63250.0,63150.0,62633.0
2023-02-21 19:30:00,63200.0,63000.0,62529.0
2023-02-21 19:45:00,62250.0,62150.0,61485.0
2023-02-21 20:00:00,61300.0,61300.0,60842.0
2023-02-21 20:15:00,60150.0,60200.0,60280.0
2023-02-21 20:30:00,59000.0,59100.0,59071.0
2023-02-21 20:45:00,58000.0,58200.0,58222.0
2023-02-21 21:00:00,57000.0,57300.0,57311.0
2023-02-21 21:15:00,56200.0,56550.0,56531.0
2023-02-21 21:30:00,55400.0,55800.0,55639.0
2023-02-21 21:45:00,54600.0,55100.0,55081.0
2023-02-21 22:00:00,53800.0,54400.0,54763.0
2023-02-21 22:15:00,54150.0,54800.0,54823.0
2023-02-21 22:30:00,54500.0,55200.0,55085.0
2023-02-21 22:45:00,55300.0,56100.0,56565.0
2023-02-21 23:00:00,56100.0,57000.0,55978.0
2023-02-21 23:15:00,55850.0,56800.0,55999.0
2023-02-21 23:30:00,55600.0,56600.0,55507.0
2023-02-21 23:45:00,55550.0,56050.0,55797.0
2023-02-22 00:00:00,55500.0,55100.0,55099.0
2023-02-22 00:15:00,54550.0,54050.0,54776.0
2023-02-22 00:30:00,53600.0,53000.0,53124.0
2023-02-22 00:45:00,52650.0,52050.0,51693.0
2023-02-22 01:00:00,51700.0,51100.0,51425.0
2023-02-22 01:15:00,52000.0,51600.0,51680.0
2023-02-22 01:30:00,52300.0,52100.0,51360.0
2023-02-22 01:45:00,52300.0,52200.0,51872.0
2023-02-22 02:00:00,52300.0,52300.0,51487.0
2023-02-22 02:15:00,51650.0,51800.0,52000.0
2023-02-22 02:30:00,51000.0,51300.0,51203.0
2023-02-22 02:45:00,50400.0,50450.0,50581.0
2023-02-22 03:00:00,49800.0,49600.0,49669.0
2023-02-22 03:15:00,49550.0,49100.0,49246.0
2023-02-22 03:30:00,49300.0,48600.0,48598.0
2023-02-22 03:45:00,48950.0,48300.0,48324.0
2023-02-22 04:00:00,48600.0,48000.0,48015.0
2023-02-22 04:15:00,48600.0,47750.0,48209.0
2023-02-22 04:30:00,48600.0,47500.0,47962.0
2023-02-22 04:45:00,48950.0,47800.0,47522.0
2023-02-22 05:00:00,49300.0,48100.0,48122.0
2023-02-22 05:15:00,50050.0,48900.0,49077.0
2023-02-22 05:30:00,50800.0,49700.0,49717.0
2023-02-22 05:45:00,51750.0,50550.0,50254.0
2023-02-22 06:00:00,52700.0,51400.0,51368.0
2023-02-22 06:15:00,54300.0,52850.0,53517.0
2023-02-22 06:30:00,55900.0,54300.0,54209.0
2023-02-22 06:45:00,57150.0,55550.0,55778.0
2023-02-22 07:00:00,58400.0,56800.0,56839.0
2023-02-22 07:15:00,59250.0,57650.0,57866.0
2023-02-22 07:30:00,60100.0,58500.0,58471.0
2023-02-22 07:45:00,60650.0,58850.0,58820.0
2023-02-22 08:00:00,61200.0,59200.0,59421.0
2023-02-22 08:15:00,61800.0,59850.0,60017.0
2023-02-22 08:30:00,62400.0,60500.0,60593.0
2023-02-22 08:45:00,62700.0,60750.0,60726.0
2023-02-22 09:00:00,63000.0,61000.0,61063.0
2023-02-22 09:15:00,63300.0,61350.0,61327.0
2023-02-22 09:30:00,63600.0,61700.0,62091.0
2023-02-22 09:45:00,63350.0,61800.0,62139.0
2023-02-22 10:00:00,63100.0,61900.0,61949.0
2023-02-22 10:15:00,62850.0,62250.0,61781.0
2023-02-22 10:30:00,62600.0,62600.0,61808.0
2023-02-22 10:45:00,62500.0,62350.0,61986.0
2023-02-22 11:00:00,62400.0,62100.0,62131.0
2023-02-22 11:15:00,62450.0,62600.0,62404.0
2023-02-22 11:30:00,62500.0,63100.0,63043.0
2023-02-22 11:45:00,62650.0,63300.0,63417.0
2023-02-22 12:00:00,62800.0,63500.0,63446.0
2023-02-22 12:15:00,61750.0,62900.0,62769.0
2023-02-22 12:30:00,60700.0,62300.0,62340.0
2023-02-22 12:45:00,60800.0,61700.0,61857.0
2023-02-22 13:00:00,60900.0,61100.0,61140.0
2023-02-22 13:15:00,59850.0,60750.0,60446.0
2023-02-22 13:30:00,58800.0,60400.0,60348.0
2023-02-22 13:45:00,58650.0,60750.0,60285.0
2023-02-22 14:00:00,58500.0,61100.0,60639.0
2023-02-22 14:15:00,58300.0,60850.0,60742.0
2023-02-22 14:30:00,58100.0,60600.0,60398.0
2023-02-22 14:45:00,57500.0,60550.0,60614.0
2023-02-22 15:00:00,56900.0,60500.0,60516.0
2023-02-22 15:15:00,56600.0,59950.0,59854.0
2023-02-22 15:30:00,56300.0,59400.0,59381.0
2023-02-22 15:45:00,56100.0,59050.0,59469.0
2023-02-22 16:00:00,55900.0,58700.0,58689.0
2023-02-22 16:15:00,55700.0,58250.0,58192.0
2023-02-22 16:30:00,55500.0,57800.0,57816.0
2023-02-22 16:45:00,55300.0,57700.0,57660.0
2023-02-22 17:00:00,55100.0,57600.0,57580.0
2023-02-22 17:15:00,55250.0,57650.0,57470.0
2023-02-22 17:30:00,55400.0,57700.0,57694.0
2023-02-22 17:45:00,56400.0,58450.0,58225.0
2023-02-22 18:00:00,57400.0,59200.0,59146.0
2023-02-22 18:15:00,58900.0,60050.0,59829.0
2023-02-22 18:30:00,60400.0,60900.0,61415.0
2023-02-22 18:45:00,62200.0,62950.0,63434.0
2023-02-22 19:00:00,64000.0,65000.0,64411.0
2023-02-22 19:15:00,63600.0,64500.0,64680.0
2023-02-22 19:30:00,63200.0,64000.0,64155.0
2023-02-22 19:45:00,62400.0,63150.0,63423.0
2023-02-22 20:00:00,61600.0,62300.0,62530.0
2023-02-22 20:15:00,60550.0,61150.0,61728.0
2023-02-22 20:30:00,59500.0,60000.0,60526.0
2023-02-22 20:45:00,58450.0,58900.0,59778.0
2023-02-22 21:00:00,57400.0,57800.0,58477.0
2023-02-22 21:15:00,56700.0,57000.0,58325.0
2023-02-22 21:30:00,56000.0,56200.0,57043.0
2023-02-22 21:45:00,55300.0,55400.0,56337.0
2023-02-22 22:00:00,54600.0,54600.0,56350.0
2023-02-22 22:15:00,54800.0,54750.0,55850.0
2023-02-22 22:30:00,55000.0,54900.0,56541.0
2023-02-22 22:45:00,56400.0,56200.0,58215.0
2023-02-22 23:00:00,57800.0,57500.0,57358.0
2023-02-22 23:15:00,57700.0,57350.0,57254.0
2023-02-22 23:30:00,57600.0,57200.0,56936.0
2023-02-22 23:45:00,56650.0,56450.0,57175.0
2023-02-23 00:00:00,55700.0,56200.0,56209.0
2023-02-23 00:15:00,54850.0,55350.0,56094.0
2023-02-23 00:30:00,54000.0,54500.0,54612.0
2023-02-23 00:45:00,53100.0,53500.0,53015.0
2023-02-23 01:00:00,52200.0,52500.0,52752.0
2023-02-23 01:15:00,52900.0,53000.0,53133.0
2023-02-23 01:30:00,53600.0,53500.0,52762.0
2023-02-23 01:45:00,53550.0,53550.0,53152.0
2023-02-23 02:00:00,53500.0,53600.0,52956.0
2023-02-23 02:15:00,53000.0,53100.0,53463.0
2023-02-23 02:30:00,52500.0,52600.0,52579.0
2023-02-23 02:45:00,51700.0,51950.0,52031.0
2023-02-23 03:00:00,50900.0,51300.0,51283.0
2023-02-23 03:15:00,50450.0,50800.0,50822.0
2023-02-23 03:30:00,50000.0,50300.0,50303.0
2023-02-23 03:45:00,49700.0,50000.0,49805.0
2023-02-23 04:00:00,49400.0,49700.0,49718.0
2023-02-23 04:15:00,49200.0,49500.0,49710.0
2023-02-23 04:30:00,49000.0,49300.0,49534.0
2023-02-23 04:45:00,49450.0,49700.0,49588.0
2023-02-23 05:00:00,49900.0,50100.0,50055.0
2023-02-23 05:15:00,50550.0,50850.0,51027.0
2023-02-23 05:30:00,51200.0,51600.0,51571.0
2023-02-23 05:45:00,52150.0,52400.0,52502.0
2023-02-23 06:00:00,53100.0,53200.0,53159.0
2023-02-23 06:15:00,54600.0,54900.0,55663.0
2023-02-23 06:30:00,56100.0,56600.0,56580.0
2023-02-23 06:45:00,57450.0,57900.0,57883.0
2023-02-23 07:00:00,58800.0,59200.0,59039.0
2023-02-23 07:15:00,59650.0,60100.0,60162.0
2023-02-23 07:30:00,60500.0,61000.0,60994.0
2023-02-23 07:45:00,60950.0,61550.0,61371.0
2023-02-23 08:00:00,61400.0,62100.0,62192.0
2023-02-23 08:15:00,61750.0,62650.0,62536.0
2023-02-23 08:30:00,62100.0,63200.0,63310.0
2023-02-23 08:45:00,62350.0,63550.0,63773.0
2023-02-23 09:00:00,62600.0,63900.0,64134.0
2023-02-23 09:15:00,62900.0,64100.0,64122.0
2023-02-23 09:30:00,63200.0,64300.0,64320.0
2023-02-23 09:45:00,63150.0,64100.0,63866.0
2023-02-23 10:00:00,63100.0,63900.0,63424.0
2023-02-23 10:15:00,63000.0,63800.0,63976.0
2023-02-23 10:30:00,62900.0,63700.0,63576.0
2023-02-23 10:45:00,62900.0,63450.0,63171.0
2023-02-23 11:00:00,62900.0,63200.0,63199.0
2023-02-23 11:15:00,63100.0,63200.0,63600.0
2023-02-23 11:30:00,63300.0,63200.0,63186.0
2023-02-23 11:45:00,63450.0,63900.0,63057.0
2023-02-23 12:00:00,63600.0,64600.0,64568.0
2023-02-23 12:15:00,62450.0,64000.0,64003.0
2023-02-23 12:30:00,61300.0,63400.0,63347.0
2023-02-23 12:45:00,61100.0,62650.0,62391.0
2023-02-23 13:00:00,60900.0,61900.0,61865.0
2023-02-23 13:15:00,60000.0,61500.0,61774.0
2023-02-23 13:30:00,59100.0,61100.0,61108.0
2023-02-23 13:45:00,59050.0,61050.0,61135.0
2023-02-23 14:00:00,59000.0,61000.0,61018.0
2023-02-23 14:15:00,59100.0,60850.0,61120.0
2023-02-23 14:30:00,59200.0,60700.0,60712.0
2023-02-23 14:45:00,58600.0,60600.0,60802.0
2023-02-23 15:00:00,58000.0,60500.0,60465.0
2023-02-23 15:15:00,57950.0,60100.0,60222.0
2023-02-23 15:30:00,57900.0,59700.0,59705.0
2023-02-23 15:45:00,57950.0,59300.0,59138.0
2023-02-23 16:00:00,58000.0,58900.0,58891.0
2023-02-23 16:15:00,57650.0,58700.0,59004.0
2023-02-23 16:30:00,57300.0,58500.0,58479.0
2023-02-23 16:45:00,57200.0,58250.0,58398.0
2023-02-23 17:00:00,57100.0,58000.0,57996.0
2023-02-23 17:15:00,57500.0,58250.0,57910.0
2023-02-23 17:30:00,57900.0,58500.0,58391.0
2023-02-23 17:45:00,58600.0,59100.0,59224.0
2023-02-23 18:00:00,59300.0,59700.0,59811.0
2023-02-23 18:15:00,60750.0,61050.0,60611.0
2023-02-23 18:30:00,62200.0,62400.0,62357.0
2023-02-23 18:45:00,64150.0,64250.0,63808.0
2023-02-23 19:00:00,66100.0,66100.0,64801.0
2023-02-23 19:15:00,65650.0,65700.0,64979.0
2023-02-23 19:30:00,65200.0,65300.0,64508.0
2023-02-23 19:45:00,64250.0,64400.0,63908.0
2023-02-23 20:00:00,63300.0,63500.0,62857.0
2023-02-23 20:15:00,62000.0,62250.0,62031.0
2023-02-23 20:30:00,60700.0,61000.0,60447.0
2023-02-23 20:45:00,59500.0,59850.0,59703.0
2023-02-23 21:00:00,58300.0,58700.0,58723.0
2023-02-23 21:15:00,57300.0,57700.0,58224.0
2023-02-23 21:30:00,56300.0,56700.0,56951.0
2023-02-23 21:45:00,55650.0,56100.0,56385.0
2023-02-23 22:00:00,55000.0,55500.0,55947.0
2023-02-23 22:15:00,55350.0,55900.0,55763.0
2023-02-23 22:30:00,55700.0,56300.0,56186.0
2023-02-23 22:45:00,56950.0,57600.0,57625.0
2023-02-23 23:00:00,58200.0,58900.0,57108.0
2023-02-23 23:15:00,57900.0,58450.0,57016.0
2023-02-23 23:30:00,57600.0,58000.0,56418.0
2023-02-23 23:45:00,57100.0,57050.0,56667.0
2023-02-24 00:00:00,56600.0,55600.0,55568.0
2023-02-24 00:15:00,55700.0,54800.0,55302.0
2023-02-24 00:30:00,54800.0,54000.0,53970.0
2023-02-24 00:45:00,53800.0,53300.0,52678.0
2023-02-24 01:00:00,52800.0,52600.0,52122.0
2023-02-24 01:15:00,53500.0,52850.0,52858.0
2023-02-24 01:30:00,54200.0,53100.0,52540.0
2023-02-24 01:45:00,54250.0,53300.0,52942.0
2023-02-24 02:00:00,54300.0,53500.0,52740.0
2023-02-24 02:15:00,53800.0,52950.0,53349.0
2023-02-24 02:30:00,53300.0,52400.0,52110.0
2023-02-24 02:45:00,52400.0,51550.0,51483.0
2023-02-24 03:00:00,51500.0,50700.0,50676.0
2023-02-24 03:15:00,51000.0,50150.0,50002.0
2023-02-24 03:30:00,50500.0,49600.0,49589.0
2023-02-24 03:45:00,50050.0,49250.0,49273.0
2023-02-24 04:00:00,49600.0,48900.0,48927.0
2023-02-24 04:15:00,49500.0,48850.0,48916.0
2023-02-24 04:30:00,49400.0,48800.0,48927.0
2023-02-24 04:45:00,49800.0,49000.0,48648.0
2023-02-24 05:00:00,50200.0,49200.0,49248.0
2023-02-24 05:15:00,51000.0,50000.0,50332.0
2023-02-24 05:30:00,51800.0,50800.0,50824.0
2023-02-24 05:45:00,52750.0,51900.0,51684.0
2023-02-24 06:00:00,53700.0,53000.0,52628.0
2023-02-24 06:15:00,55150.0,54150.0,54560.0
2023-02-24 06:30:00,56600.0,55300.0,55215.0
2023-02-24 06:45:00,58000.0,56700.0,56711.0
2023-02-24 07:00:00,59400.0,58100.0,58098.0
2023-02-24 07:15:00,60350.0,58900.0,58817.0
2023-02-24 07:30:00,61300.0,59700.0,59610.0
2023-02-24 07:45:00,61650.0,60200.0,60086.0
2023-02-24 08:00:00,62000.0,60700.0,60621.0
2023-02-24 08:15:00,62550.0,61300.0,61059.0
2023-02-24 08:30:00,63100.0,61900.0,61887.0
2023-02-24 08:45:00,63350.0,62350.0,62580.0
2023-02-24 09:00:00,63600.0,62800.0,62815.0
2023-02-24 09:15:00,63800.0,63000.0,63212.0
2023-02-24 09:30:00,64000.0,63200.0,63460.0
2023-02-24 09:45:00,64000.0,63250.0,63364.0
2023-02-24 10:00:00,64000.0,63300.0,63159.0
2023-02-24 10:15:00,63900.0,63250.0,63490.0
2023-02-24 10:30:00,63800.0,63200.0,63174.0
2023-02-24 10:45:00,63650.0,63000.0,62912.0
2023-02-24 11:00:00,63500.0,62800.0,62732.0
2023-02-24 11:15:00,63350.0,62750.0,63051.0
2023-02-24 11:30:00,63200.0,62700.0,62731.0
2023-02-24 11:45:00,63150.0,62650.0,63282.0
2023-02-24 12:00:00,63100.0,62600.0,63051.0
2023-02-24 12:15:00,62350.0,61800.0,62327.0
2023-02-24 12:30:00,61600.0,61000.0,61700.0
2023-02-24 12:45:00,61300.0,60650.0,60939.0
2023-02-24 13:00:00,61000.0,60300.0,60492.0
2023-02-24 13:15:00,60450.0,59750.0,59826.0
2023-02-24 13:30:00,59900.0,59200.0,59117.0
2023-02-24 13:45:00,59950.0,59200.0,58706.0
2023-02-24 14:00:00,60000.0,59200.0,59003.0
2023-02-24 14:15:00,59850.0,59050.0,59005.0
2023-02-24 14:30:00,59700.0,58900.0,58294.0
2023-02-24 14:45:00,59200.0,58400.0,58580.0
2023-02-24 15:00:00,58700.0,57900.0,57847.0
2023-02-24 15:15:00,58250.0,57400.0,57668.0
2023-02-24 15:30:00,57800.0,56900.0,57107.0
2023-02-24 15:45:00,57450.0,56550.0,56625.0
2023-02-24 16:00:00,57100.0,56200.0,56255.0
2023-02-24 16:15:00,56850.0,55900.0,55739.0
2023-02-24 16:30:00,56600.0,55600.0,55505.0
2023-02-24 16:45:00,56550.0,55550.0,55414.0
2023-02-24 17:00:00,56500.0,55500.0,55061.0
2023-02-24 17:15:00,56700.0,55700.0,55047.0
2023-02-24 17:30:00,56900.0,55900.0,55519.0
2023-02-24 17:45:00,57500.0,56500.0,55733.0
2023-02-24 18:00:00,58100.0,57100.0,57101.0
2023-02-24 18:15:00,59350.0,58350.0,57796.0
2023-02-24 18:30:00,60600.0,59600.0,59216.0
2023-02-24 18:45:00,62050.0,61050.0,61099.0
2023-02-24 19:00:00,63500.0,62500.0,62466.0
2023-02-24 19:15:00,63200.0,62300.0,62611.0
2023-02-24 19:30:00,62900.0,62100.0,62574.0
2023-02-24 19:45:00,62150.0,61450.0,61819.0
